id_evento,codigo,nombre,fecha_inicio,fecha_fin,departamento_pcode,municipio_pcode,lugar_detallado,organizador
392,EVT_GT1204_0391,Festival del Tejido Maya y Jaspe en Comitancillo - Edición 2024 - Ref 392,2024-11-12,2024-11-15,GT12,GT1204,Plaza Central de Comitancillo,Municipalidad de Comitancillo y Comité de Cultura
393,EVT_GT1205_0392,Encuentro Regional de Pintores en San Miguel Ixtahuacán - Edición 2022 - Ref 393,2022-11-12,2022-11-15,GT12,GT1205,Plaza Central de San Miguel Ixtahuacán,Municipalidad de San Miguel Ixtahuacán y Comité de Cultura
394,EVT_GT1206_0393,Festival Nacional de la Marimba en Concepción Tutuapa - Edición 2024 - Ref 394,2024-11-12,2024-11-15,GT12,GT1206,Plaza Central de Concepción Tutuapa,Municipalidad de Concepción Tutuapa y Comité de Cultura
395,EVT_GT1207_0394,Exposición Colectiva de Escultura en Tacaná - Edición 2020 - Ref 395,2020-11-12,2020-11-15,GT12,GT1207,Plaza Central de Tacaná,Municipalidad de Tacaná y Comité de Cultura
396,EVT_GT1208_0395,Feria de la Artesanía Tradicional en Sibinal - Edición 2022 - Ref 396,2022-11-12,2022-11-15,GT12,GT1208,Plaza Central de Sibinal,Municipalidad de Sibinal y Comité de Cultura
397,EVT_GT1209_0396,Festival del Tejido Maya y Jaspe en Tajumulco - Edición 2025 - Ref 397,2025-11-12,2025-11-15,GT12,GT1209,Plaza Central de Tajumulco,Municipalidad de Tajumulco y Comité de Cultura
398,EVT_GT1210_0397,Encuentro Regional de Pintores en Tejutla - Edición 2020 - Ref 398,2020-11-12,2020-11-15,GT12,GT1210,Plaza Central de Tejutla,Municipalidad de Tejutla y Comité de Cultura
399,EVT_GT1211_0398,Festival Nacional de la Marimba en San Rafael Pie de la Cuesta - Edición 2024 - Ref 399,2024-11-12,2024-11-15,GT12,GT1211,Plaza Central de San Rafael Pie de la Cuesta,Municipalidad de San Rafael Pie de la Cuesta y Comité de Cultura
400,EVT_GT1212_0399,Exposición Colectiva de Escultura en Nuevo Progreso - Edición 2020 - Ref 400,2020-11-12,2020-11-15,GT12,GT1212,Plaza Central de Nuevo Progreso,Municipalidad de Nuevo Progreso y Comité de Cultura
401,EVT_GT1213_0400,Feria de la Artesanía Tradicional en El Tumbador - Edición 2018 - Ref 401,2018-11-12,2018-11-15,GT12,GT1213,Plaza Central de El Tumbador,Municipalidad de El Tumbador y Comité de Cultura
402,EVT_GT1214_0401,Festival del Tejido Maya y Jaspe en El Rodeo - Edición 2023 - Ref 402,2023-11-12,2023-11-15,GT12,GT1214,Plaza Central de El Rodeo,Municipalidad de El Rodeo y Comité de Cultura
403,EVT_GT1215_0402,Encuentro Regional de Pintores en Malacatán - Edición 2022 - Ref 403,2022-11-12,2022-11-15,GT12,GT1215,Plaza Central de Malacatán,Municipalidad de Malacatán y Comité de Cultura
404,EVT_GT1216_0403,Festival Nacional de la Marimba en Catarina - Edición 2025 - Ref 404,2025-11-12,2025-11-15,GT12,GT1216,Plaza Central de Catarina,Municipalidad de Catarina y Comité de Cultura
405,EVT_GT1217_0404,Exposición Colectiva de Escultura en Ayutla - Edición 2022 - Ref 405,2022-11-12,2022-11-15,GT12,GT1217,Plaza Central de Ayutla,Municipalidad de Ayutla y Comité de Cultura
406,EVT_GT1218_0405,Feria de la Artesanía Tradicional en Ocós - Edición 2021 - Ref 406,2021-11-12,2021-11-15,GT12,GT1218,Plaza Central de Ocós,Municipalidad de Ocós y Comité de Cultura
407,EVT_GT1219_0406,Festival del Tejido Maya y Jaspe en San Pablo - Edición 2022 - Ref 407,2022-11-12,2022-11-15,GT12,GT1219,Plaza Central de San Pablo,Municipalidad de San Pablo y Comité de Cultura
408,EVT_GT1220_0407,Encuentro Regional de Pintores en El Quetzal - Edición 2023 - Ref 408,2023-11-12,2023-11-15,GT12,GT1220,Plaza Central de El Quetzal,Municipalidad de El Quetzal y Comité de Cultura
409,EVT_GT1221_0408,Festival Nacional de la Marimba en La Reforma - Edición 2021 - Ref 409,2021-11-12,2021-11-15,GT12,GT1221,Plaza Central de La Reforma,Municipalidad de La Reforma y Comité de Cultura
410,EVT_GT1222_0409,Exposición Colectiva de Escultura en Pajapita - Edición 2020 - Ref 410,2020-11-12,2020-11-15,GT12,GT1222,Plaza Central de Pajapita,Municipalidad de Pajapita y Comité de Cultura
411,EVT_GT1223_0410,Feria de la Artesanía Tradicional en Ixchiguán - Edición 2020 - Ref 411,2020-11-12,2020-11-15,GT12,GT1223,Plaza Central de Ixchiguán,Municipalidad de Ixchiguán y Comité de Cultura
412,EVT_GT1224_0411,Festival del Tejido Maya y Jaspe en San José Ojetenam - Edición 2023 - Ref 412,2023-11-12,2023-11-15,GT12,GT1224,Plaza Central de San José Ojetenam,Municipalidad de San José Ojetenam y Comité de Cultura
413,EVT_GT1225_0412,Encuentro Regional de Pintores en San Cristóbal Cucho - Edición 2022 - Ref 413,2022-11-12,2022-11-15,GT12,GT1225,Plaza Central de San Cristóbal Cucho,Municipalidad de San Cristóbal Cucho y Comité de Cultura
414,EVT_GT1226_0413,Festival Nacional de la Marimba en Sipacapa - Edición 2020 - Ref 414,2020-11-12,2020-11-15,GT12,GT1226,Plaza Central de Sipacapa,Municipalidad de Sipacapa y Comité de Cultura
415,EVT_GT1227_0414,Exposición Colectiva de Escultura en Esquipulas Palo Gordo - Edición 2019 - Ref 415,2019-11-12,2019-11-15,GT12,GT1227,Plaza Central de Esquipulas Palo Gordo,Municipalidad de Esquipulas Palo Gordo y Comité de Cultura
416,EVT_GT1228_0415,Feria de la Artesanía Tradicional en Río Blanco - Edición 2025 - Ref 416,2025-11-12,2025-11-15,GT12,GT1228,Plaza Central de Río Blanco,Municipalidad de Río Blanco y Comité de Cultura
417,EVT_GT1229_0416,Festival del Tejido Maya y Jaspe en San Lorenzo - Edición 2019 - Ref 417,2019-11-12,2019-11-15,GT12,GT1229,Plaza Central de San Lorenzo,Municipalidad de San Lorenzo y Comité de Cultura
418,EVT_GT1230_0417,Encuentro Regional de Pintores en La Blanca - Edición 2025 - Ref 418,2025-11-12,2025-11-15,GT12,GT1230,Plaza Central de La Blanca,Municipalidad de La Blanca y Comité de Cultura
419,EVT_GT1301_0418,Festival Nacional de la Marimba en Huehuetenango - Edición 2024 - Ref 419,2024-11-12,2024-11-15,GT13,GT1301,Plaza Central de Huehuetenango,Municipalidad de Huehuetenango y Comité de Cultura
420,EVT_GT1302_0419,Exposición Colectiva de Escultura en Chiantla - Edición 2021 - Ref 420,2021-11-12,2021-11-15,GT13,GT1302,Plaza Central de Chiantla,Municipalidad de Chiantla y Comité de Cultura
421,EVT_GT1303_0420,Feria de la Artesanía Tradicional en Malacatancito - Edición 2025 - Ref 421,2025-11-12,2025-11-15,GT13,GT1303,Plaza Central de Malacatancito,Municipalidad de Malacatancito y Comité de Cultura
422,EVT_GT1304_0421,Festival del Tejido Maya y Jaspe en Cuilco - Edición 2022 - Ref 422,2022-11-12,2022-11-15,GT13,GT1304,Plaza Central de Cuilco,Municipalidad de Cuilco y Comité de Cultura
423,EVT_GT1305_0422,Encuentro Regional de Pintores en Nentón - Edición 2024 - Ref 423,2024-11-12,2024-11-15,GT13,GT1305,Plaza Central de Nentón,Municipalidad de Nentón y Comité de Cultura
424,EVT_GT1306_0423,Festival Nacional de la Marimba en San Pedro Necta - Edición 2024 - Ref 424,2024-11-12,2024-11-15,GT13,GT1306,Plaza Central de San Pedro Necta,Municipalidad de San Pedro Necta y Comité de Cultura
425,EVT_GT1307_0424,Exposición Colectiva de Escultura en Jacaltenango - Edición 2019 - Ref 425,2019-11-12,2019-11-15,GT13,GT1307,Plaza Central de Jacaltenango,Municipalidad de Jacaltenango y Comité de Cultura
426,EVT_GT1308_0425,Feria de la Artesanía Tradicional en Soloma - Edición 2021 - Ref 426,2021-11-12,2021-11-15,GT13,GT1308,Plaza Central de Soloma,Municipalidad de Soloma y Comité de Cultura
427,EVT_GT1309_0426,Festival del Tejido Maya y Jaspe en Ixtahuacán - Edición 2022 - Ref 427,2022-11-12,2022-11-15,GT13,GT1309,Plaza Central de Ixtahuacán,Municipalidad de Ixtahuacán y Comité de Cultura
428,EVT_GT1310_0427,Encuentro Regional de Pintores en Santa Bárbara - Edición 2021 - Ref 428,2021-11-12,2021-11-15,GT13,GT1310,Plaza Central de Santa Bárbara,Municipalidad de Santa Bárbara y Comité de Cultura
429,EVT_GT1311_0428,Festival Nacional de la Marimba en La Libertad - Edición 2023 - Ref 429,2023-11-12,2023-11-15,GT13,GT1311,Plaza Central de La Libertad,Municipalidad de La Libertad y Comité de Cultura
430,EVT_GT1312_0429,Exposición Colectiva de Escultura en La Democracia - Edición 2025 - Ref 430,2025-11-12,2025-11-15,GT13,GT1312,Plaza Central de La Democracia,Municipalidad de La Democracia y Comité de Cultura
431,EVT_GT1313_0430,Feria de la Artesanía Tradicional en San Miguel Acatán - Edición 2020 - Ref 431,2020-11-12,2020-11-15,GT13,GT1313,Plaza Central de San Miguel Acatán,Municipalidad de San Miguel Acatán y Comité de Cultura
432,EVT_GT1314_0431,Festival del Tejido Maya y Jaspe en San Rafael La Independencia - Edición 2022 - Ref 432,2022-11-12,2022-11-15,GT13,GT1314,Plaza Central de San Rafael La Independencia,Municipalidad de San Rafael La Independencia y Comité de Cultura
433,EVT_GT1315_0432,Encuentro Regional de Pintores en Todos Santos Cuchumatán - Edición 2023 - Ref 433,2023-11-12,2023-11-15,GT13,GT1315,Plaza Central de Todos Santos Cuchumatán,Municipalidad de Todos Santos Cuchumatán y Comité de Cultura
434,EVT_GT1316_0433,Festival Nacional de la Marimba en San Juan Atitán - Edición 2018 - Ref 434,2018-11-12,2018-11-15,GT13,GT1316,Plaza Central de San Juan Atitán,Municipalidad de San Juan Atitán y Comité de Cultura
435,EVT_GT1317_0434,Exposición Colectiva de Escultura en Santa Eulalia - Edición 2022 - Ref 435,2022-11-12,2022-11-15,GT13,GT1317,Plaza Central de Santa Eulalia,Municipalidad de Santa Eulalia y Comité de Cultura
436,EVT_GT1318_0435,Feria de la Artesanía Tradicional en San Mateo Ixtatán - Edición 2019 - Ref 436,2019-11-12,2019-11-15,GT13,GT1318,Plaza Central de San Mateo Ixtatán,Municipalidad de San Mateo Ixtatán y Comité de Cultura
437,EVT_GT1319_0436,Festival del Tejido Maya y Jaspe en Colotenango - Edición 2020 - Ref 437,2020-11-12,2020-11-15,GT13,GT1319,Plaza Central de Colotenango,Municipalidad de Colotenango y Comité de Cultura
438,EVT_GT1320_0437,Encuentro Regional de Pintores en San Sebastián Huehuetenango - Edición 2021 - Ref 438,2021-11-12,2021-11-15,GT13,GT1320,Plaza Central de San Sebastián Huehuetenango,Municipalidad de San Sebastián Huehuetenango y Comité de Cultura
439,EVT_GT1321_0438,Festival Nacional de la Marimba en Tectitán - Edición 2019 - Ref 439,2019-11-12,2019-11-15,GT13,GT1321,Plaza Central de Tectitán,Municipalidad de Tectitán y Comité de Cultura
440,EVT_GT1322_0439,Exposición Colectiva de Escultura en Concepción Huista - Edición 2018 - Ref 440,2018-11-12,2018-11-15,GT13,GT1322,Plaza Central de Concepción Huista,Municipalidad de Concepción Huista y Comité de Cultura
441,EVT_GT1323_0440,Feria de la Artesanía Tradicional en San Juan Ixcoy - Edición 2025 - Ref 441,2025-11-12,2025-11-15,GT13,GT1323,Plaza Central de San Juan Ixcoy,Municipalidad de San Juan Ixcoy y Comité de Cultura
442,EVT_GT1324_0441,Festival del Tejido Maya y Jaspe en San Antonio Huista - Edición 2025 - Ref 442,2025-11-12,2025-11-15,GT13,GT1324,Plaza Central de San Antonio Huista,Municipalidad de San Antonio Huista y Comité de Cultura
443,EVT_GT1325_0442,Encuentro Regional de Pintores en San Sebastián Coatán - Edición 2022 - Ref 443,2022-11-12,2022-11-15,GT13,GT1325,Plaza Central de San Sebastián Coatán,Municipalidad de San Sebastián Coatán y Comité de Cultura
444,EVT_GT1326_0443,Festival Nacional de la Marimba en Barillas - Edición 2024 - Ref 444,2024-11-12,2024-11-15,GT13,GT1326,Plaza Central de Barillas,Municipalidad de Barillas y Comité de Cultura
445,EVT_GT1327_0444,Exposición Colectiva de Escultura en Aguacatán - Edición 2025 - Ref 445,2025-11-12,2025-11-15,GT13,GT1327,Plaza Central de Aguacatán,Municipalidad de Aguacatán y Comité de Cultura
446,EVT_GT1328_0445,Feria de la Artesanía Tradicional en San Rafael Petzal - Edición 2019 - Ref 446,2019-11-12,2019-11-15,GT13,GT1328,Plaza Central de San Rafael Petzal,Municipalidad de San Rafael Petzal y Comité de Cultura
447,EVT_GT1329_0446,Festival del Tejido Maya y Jaspe en San Gaspar Ixchil - Edición 2019 - Ref 447,2019-11-12,2019-11-15,GT13,GT1329,Plaza Central de San Gaspar Ixchil,Municipalidad de San Gaspar Ixchil y Comité de Cultura
448,EVT_GT1330_0447,Encuentro Regional de Pintores en Santiago Chimaltenango - Edición 2020 - Ref 448,2020-11-12,2020-11-15,GT13,GT1330,Plaza Central de Santiago Chimaltenango,Municipalidad de Santiago Chimaltenango y Comité de Cultura
449,EVT_GT1331_0448,Festival Nacional de la Marimba en Santa Ana Huista - Edición 2019 - Ref 449,2019-11-12,2019-11-15,GT13,GT1331,Plaza Central de Santa Ana Huista,Municipalidad de Santa Ana Huista y Comité de Cultura
450,EVT_GT1332_0449,Exposición Colectiva de Escultura en Unión Cantinil - Edición 2023 - Ref 450,2023-11-12,2023-11-15,GT13,GT1332,Plaza Central de Unión Cantinil,Municipalidad de Unión Cantinil y Comité de Cultura
451,EVT_GT1333_0450,Feria de la Artesanía Tradicional en Petatán - Edición 2021 - Ref 451,2021-11-12,2021-11-15,GT13,GT1333,Plaza Central de Petatán,Municipalidad de Petatán y Comité de Cultura
452,EVT_GT1401_0451,Festival del Tejido Maya y Jaspe en Santa Cruz del Quiché - Edición 2023 - Ref 452,2023-11-12,2023-11-15,GT14,GT1401,Plaza Central de Santa Cruz del Quiché,Municipalidad de Santa Cruz del Quiché y Comité de Cultura
453,EVT_GT1402_0452,Encuentro Regional de Pintores en Chiché - Edición 2023 - Ref 453,2023-11-12,2023-11-15,GT14,GT1402,Plaza Central de Chiché,Municipalidad de Chiché y Comité de Cultura
454,EVT_GT1403_0453,Festival Nacional de la Marimba en Chinique - Edición 2022 - Ref 454,2022-11-12,2022-11-15,GT14,GT1403,Plaza Central de Chinique,Municipalidad de Chinique y Comité de Cultura
455,EVT_GT1404_0454,Exposición Colectiva de Escultura en Zacualpa - Edición 2021 - Ref 455,2021-11-12,2021-11-15,GT14,GT1404,Plaza Central de Zacualpa,Municipalidad de Zacualpa y Comité de Cultura
456,EVT_GT1405_0455,Feria de la Artesanía Tradicional en Chajul - Edición 2022 - Ref 456,2022-11-12,2022-11-15,GT14,GT1405,Plaza Central de Chajul,Municipalidad de Chajul y Comité de Cultura
457,EVT_GT1406_0456,Festival del Tejido Maya y Jaspe en Chichicastenango - Edición 2019 - Ref 457,2019-11-12,2019-11-15,GT14,GT1406,Plaza Central de Chichicastenango,Municipalidad de Chichicastenango y Comité de Cultura
458,EVT_GT1407_0457,Encuentro Regional de Pintores en Patzité - Edición 2020 - Ref 458,2020-11-12,2020-11-15,GT14,GT1407,Plaza Central de Patzité,Municipalidad de Patzité y Comité de Cultura
459,EVT_GT1408_0458,Festival Nacional de la Marimba en San Antonio Ilotenango - Edición 2024 - Ref 459,2024-11-12,2024-11-15,GT14,GT1408,Plaza Central de San Antonio Ilotenango,Municipalidad de San Antonio Ilotenango y Comité de Cultura
460,EVT_GT1409_0459,Exposición Colectiva de Escultura en San Pedro Jocopilas - Edición 2019 - Ref 460,2019-11-12,2019-11-15,GT14,GT1409,Plaza Central de San Pedro Jocopilas,Municipalidad de San Pedro Jocopilas y Comité de Cultura
461,EVT_GT1410_0460,Feria de la Artesanía Tradicional en Cunén - Edición 2021 - Ref 461,2021-11-12,2021-11-15,GT14,GT1410,Plaza Central de Cunén,Municipalidad de Cunén y Comité de Cultura
462,EVT_GT1411_0461,Festival del Tejido Maya y Jaspe en San Juan Cotzal - Edición 2020 - Ref 462,2020-11-12,2020-11-15,GT14,GT1411,Plaza Central de San Juan Cotzal,Municipalidad de San Juan Cotzal y Comité de Cultura
463,EVT_GT1412_0462,Encuentro Regional de Pintores en Joyabaj - Edición 2023 - Ref 463,2023-11-12,2023-11-15,GT14,GT1412,Plaza Central de Joyabaj,Municipalidad de Joyabaj y Comité de Cultura
464,EVT_GT1413_0463,Festival Nacional de la Marimba en Nebaj - Edición 2023 - Ref 464,2023-11-12,2023-11-15,GT14,GT1413,Plaza Central de Nebaj,Municipalidad de Nebaj y Comité de Cultura
465,EVT_GT1414_0464,Exposición Colectiva de Escultura en San Andrés Sajcabajá - Edición 2020 - Ref 465,2020-11-12,2020-11-15,GT14,GT1414,Plaza Central de San Andrés Sajcabajá,Municipalidad de San Andrés Sajcabajá y Comité de Cultura
466,EVT_GT1415_0465,Feria de la Artesanía Tradicional en Uspantán - Edición 2019 - Ref 466,2019-11-12,2019-11-15,GT14,GT1415,Plaza Central de Uspantán,Municipalidad de Uspantán y Comité de Cultura
467,EVT_GT1416_0466,Festival del Tejido Maya y Jaspe en Sacapulas - Edición 2021 - Ref 467,2021-11-12,2021-11-15,GT14,GT1416,Plaza Central de Sacapulas,Municipalidad de Sacapulas y Comité de Cultura
468,EVT_GT1417_0467,Encuentro Regional de Pintores en San Bartolomé Jocotenango - Edición 2024 - Ref 468,2024-11-12,2024-11-15,GT14,GT1417,Plaza Central de San Bartolomé Jocotenango,Municipalidad de San Bartolomé Jocotenango y Comité de Cultura
469,EVT_GT1418_0468,Festival Nacional de la Marimba en Canillá - Edición 2019 - Ref 469,2019-11-12,2019-11-15,GT14,GT1418,Plaza Central de Canillá,Municipalidad de Canillá y Comité de Cultura
470,EVT_GT1419_0469,Exposición Colectiva de Escultura en Chicamán - Edición 2018 - Ref 470,2018-11-12,2018-11-15,GT14,GT1419,Plaza Central de Chicamán,Municipalidad de Chicamán y Comité de Cultura
471,EVT_GT1420_0470,Feria de la Artesanía Tradicional en Ixcán - Edición 2020 - Ref 471,2020-11-12,2020-11-15,GT14,GT1420,Plaza Central de Ixcán,Municipalidad de Ixcán y Comité de Cultura
472,EVT_GT1421_0471,Festival del Tejido Maya y Jaspe en Pachalum - Edición 2018 - Ref 472,2018-11-12,2018-11-15,GT14,GT1421,Plaza Central de Pachalum,Municipalidad de Pachalum y Comité de Cultura
473,EVT_GT1501_0472,Encuentro Regional de Pintores en Salamá - Edición 2019 - Ref 473,2019-11-12,2019-11-15,GT15,GT1501,Plaza Central de Salamá,Municipalidad de Salamá y Comité de Cultura
474,EVT_GT1502_0473,Festival Nacional de la Marimba en San Miguel Chicaj - Edición 2019 - Ref 474,2019-11-12,2019-11-15,GT15,GT1502,Plaza Central de San Miguel Chicaj,Municipalidad de San Miguel Chicaj y Comité de Cultura
475,EVT_GT1503_0474,Exposición Colectiva de Escultura en Rabinal - Edición 2022 - Ref 475,2022-11-12,2022-11-15,GT15,GT1503,Plaza Central de Rabinal,Municipalidad de Rabinal y Comité de Cultura
476,EVT_GT1504_0475,Feria de la Artesanía Tradicional en Cubulco - Edición 2024 - Ref 476,2024-11-12,2024-11-15,GT15,GT1504,Plaza Central de Cubulco,Municipalidad de Cubulco y Comité de Cultura
477,EVT_GT1505_0476,Festival del Tejido Maya y Jaspe en Granados - Edición 2020 - Ref 477,2020-11-12,2020-11-15,GT15,GT1505,Plaza Central de Granados,Municipalidad de Granados y Comité de Cultura
478,EVT_GT1506_0477,Encuentro Regional de Pintores en El Chol - Edición 2019 - Ref 478,2019-11-12,2019-11-15,GT15,GT1506,Plaza Central de El Chol,Municipalidad de El Chol y Comité de Cultura
479,EVT_GT1507_0478,Festival Nacional de la Marimba en San Jerónimo - Edición 2021 - Ref 479,2021-11-12,2021-11-15,GT15,GT1507,Plaza Central de San Jerónimo,Municipalidad de San Jerónimo y Comité de Cultura
