id_tipo_obra,codigo,nombre,descripcion,categoria_general
390,CESTERIA_CANASTA_GT0803,Canasta de Mimbre Estilo San Francisco El Alto,"Canastas y artículos de fibra natural tejida típico del municipio de San Francisco El Alto, departamento de Totonicapán.",ARTESANIA
391,TEXTIL_HUIPIL_GT0804,Huipil Tradicional Estilo San Andrés Xecul,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de San Andrés Xecul, departamento de Totonicapán.",ARTESANIA
392,TEXTIL_CORTE_GT0804,Corte Jaspeado Estilo San Andrés Xecul,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de San Andrés Xecul, departamento de Totonicapán.",ARTESANIA
393,TEXTIL_FAJA_GT0804,Faja Artesanal Estilo San Andrés Xecul,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de San Andrés Xecul, departamento de Totonicapán.",ARTESANIA
394,CERAMICA_BARRO_GT0804,Cerámica de Barro Estilo San Andrés Xecul,"Piezas utilitarias y decorativas de barro cocido típico del municipio de San Andrés Xecul, departamento de Totonicapán.",ARTESANIA
395,MADERA_MASCARA_GT0804,Máscara de Madera Estilo San Andrés Xecul,"Máscara tallada a mano para danzas folklóricas típico del municipio de San Andrés Xecul, departamento de Totonicapán.",ARTESANIA
396,MADERA_JUGUETE_GT0804,Juguete de Madera Estilo San Andrés Xecul,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de San Andrés Xecul, departamento de Totonicapán.",ARTESANIA
397,JADE_TALLADO_GT0804,Jade Tallado Estilo San Andrés Xecul,"Piezas de joyería y escultura en piedra de Jade típico del municipio de San Andrés Xecul, departamento de Totonicapán.",ARTESANIA
398,MUSICA_MARIMBA_GT0804,Marimba de Madera Estilo San Andrés Xecul,"Instrumento musical nacional de marimba tallado típico del municipio de San Andrés Xecul, departamento de Totonicapán.",ARTESANIA
399,PINTURA_CUADRO_GT0804,Pintura Costumbrista Estilo San Andrés Xecul,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de San Andrés Xecul, departamento de Totonicapán.",ARTES_VISUALES
400,CESTERIA_CANASTA_GT0804,Canasta de Mimbre Estilo San Andrés Xecul,"Canastas y artículos de fibra natural tejida típico del municipio de San Andrés Xecul, departamento de Totonicapán.",ARTESANIA
401,TEXTIL_HUIPIL_GT0805,Huipil Tradicional Estilo Momostenango,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Momostenango, departamento de Totonicapán.",ARTESANIA
402,TEXTIL_CORTE_GT0805,Corte Jaspeado Estilo Momostenango,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Momostenango, departamento de Totonicapán.",ARTESANIA
403,TEXTIL_FAJA_GT0805,Faja Artesanal Estilo Momostenango,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Momostenango, departamento de Totonicapán.",ARTESANIA
404,CERAMICA_BARRO_GT0805,Cerámica de Barro Estilo Momostenango,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Momostenango, departamento de Totonicapán.",ARTESANIA
405,MADERA_MASCARA_GT0805,Máscara de Madera Estilo Momostenango,"Máscara tallada a mano para danzas folklóricas típico del municipio de Momostenango, departamento de Totonicapán.",ARTESANIA
406,MADERA_JUGUETE_GT0805,Juguete de Madera Estilo Momostenango,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Momostenango, departamento de Totonicapán.",ARTESANIA
407,JADE_TALLADO_GT0805,Jade Tallado Estilo Momostenango,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Momostenango, departamento de Totonicapán.",ARTESANIA
408,MUSICA_MARIMBA_GT0805,Marimba de Madera Estilo Momostenango,"Instrumento musical nacional de marimba tallado típico del municipio de Momostenango, departamento de Totonicapán.",ARTESANIA
409,PINTURA_CUADRO_GT0805,Pintura Costumbrista Estilo Momostenango,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Momostenango, departamento de Totonicapán.",ARTES_VISUALES
410,CESTERIA_CANASTA_GT0805,Canasta de Mimbre Estilo Momostenango,"Canastas y artículos de fibra natural tejida típico del municipio de Momostenango, departamento de Totonicapán.",ARTESANIA
411,TEXTIL_HUIPIL_GT0806,Huipil Tradicional Estilo Santa María Chiquimula,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Santa María Chiquimula, departamento de Totonicapán.",ARTESANIA
412,TEXTIL_CORTE_GT0806,Corte Jaspeado Estilo Santa María Chiquimula,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Santa María Chiquimula, departamento de Totonicapán.",ARTESANIA
413,TEXTIL_FAJA_GT0806,Faja Artesanal Estilo Santa María Chiquimula,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Santa María Chiquimula, departamento de Totonicapán.",ARTESANIA
414,CERAMICA_BARRO_GT0806,Cerámica de Barro Estilo Santa María Chiquimula,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Santa María Chiquimula, departamento de Totonicapán.",ARTESANIA
415,MADERA_MASCARA_GT0806,Máscara de Madera Estilo Santa María Chiquimula,"Máscara tallada a mano para danzas folklóricas típico del municipio de Santa María Chiquimula, departamento de Totonicapán.",ARTESANIA
416,MADERA_JUGUETE_GT0806,Juguete de Madera Estilo Santa María Chiquimula,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Santa María Chiquimula, departamento de Totonicapán.",ARTESANIA
417,JADE_TALLADO_GT0806,Jade Tallado Estilo Santa María Chiquimula,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Santa María Chiquimula, departamento de Totonicapán.",ARTESANIA
418,MUSICA_MARIMBA_GT0806,Marimba de Madera Estilo Santa María Chiquimula,"Instrumento musical nacional de marimba tallado típico del municipio de Santa María Chiquimula, departamento de Totonicapán.",ARTESANIA
419,PINTURA_CUADRO_GT0806,Pintura Costumbrista Estilo Santa María Chiquimula,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Santa María Chiquimula, departamento de Totonicapán.",ARTES_VISUALES
420,CESTERIA_CANASTA_GT0806,Canasta de Mimbre Estilo Santa María Chiquimula,"Canastas y artículos de fibra natural tejida típico del municipio de Santa María Chiquimula, departamento de Totonicapán.",ARTESANIA
421,TEXTIL_HUIPIL_GT0807,Huipil Tradicional Estilo Santa Lucía La Reforma,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Santa Lucía La Reforma, departamento de Totonicapán.",ARTESANIA
422,TEXTIL_CORTE_GT0807,Corte Jaspeado Estilo Santa Lucía La Reforma,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Santa Lucía La Reforma, departamento de Totonicapán.",ARTESANIA
423,TEXTIL_FAJA_GT0807,Faja Artesanal Estilo Santa Lucía La Reforma,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Santa Lucía La Reforma, departamento de Totonicapán.",ARTESANIA
424,CERAMICA_BARRO_GT0807,Cerámica de Barro Estilo Santa Lucía La Reforma,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Santa Lucía La Reforma, departamento de Totonicapán.",ARTESANIA
425,MADERA_MASCARA_GT0807,Máscara de Madera Estilo Santa Lucía La Reforma,"Máscara tallada a mano para danzas folklóricas típico del municipio de Santa Lucía La Reforma, departamento de Totonicapán.",ARTESANIA
426,MADERA_JUGUETE_GT0807,Juguete de Madera Estilo Santa Lucía La Reforma,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Santa Lucía La Reforma, departamento de Totonicapán.",ARTESANIA
427,JADE_TALLADO_GT0807,Jade Tallado Estilo Santa Lucía La Reforma,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Santa Lucía La Reforma, departamento de Totonicapán.",ARTESANIA
428,MUSICA_MARIMBA_GT0807,Marimba de Madera Estilo Santa Lucía La Reforma,"Instrumento musical nacional de marimba tallado típico del municipio de Santa Lucía La Reforma, departamento de Totonicapán.",ARTESANIA
429,PINTURA_CUADRO_GT0807,Pintura Costumbrista Estilo Santa Lucía La Reforma,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Santa Lucía La Reforma, departamento de Totonicapán.",ARTES_VISUALES
430,CESTERIA_CANASTA_GT0807,Canasta de Mimbre Estilo Santa Lucía La Reforma,"Canastas y artículos de fibra natural tejida típico del municipio de Santa Lucía La Reforma, departamento de Totonicapán.",ARTESANIA
431,TEXTIL_HUIPIL_GT0808,Huipil Tradicional Estilo San Bartolo,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de San Bartolo, departamento de Totonicapán.",ARTESANIA
432,TEXTIL_CORTE_GT0808,Corte Jaspeado Estilo San Bartolo,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de San Bartolo, departamento de Totonicapán.",ARTESANIA
433,TEXTIL_FAJA_GT0808,Faja Artesanal Estilo San Bartolo,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de San Bartolo, departamento de Totonicapán.",ARTESANIA
434,CERAMICA_BARRO_GT0808,Cerámica de Barro Estilo San Bartolo,"Piezas utilitarias y decorativas de barro cocido típico del municipio de San Bartolo, departamento de Totonicapán.",ARTESANIA
435,MADERA_MASCARA_GT0808,Máscara de Madera Estilo San Bartolo,"Máscara tallada a mano para danzas folklóricas típico del municipio de San Bartolo, departamento de Totonicapán.",ARTESANIA
436,MADERA_JUGUETE_GT0808,Juguete de Madera Estilo San Bartolo,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de San Bartolo, departamento de Totonicapán.",ARTESANIA
437,JADE_TALLADO_GT0808,Jade Tallado Estilo San Bartolo,"Piezas de joyería y escultura en piedra de Jade típico del municipio de San Bartolo, departamento de Totonicapán.",ARTESANIA
438,MUSICA_MARIMBA_GT0808,Marimba de Madera Estilo San Bartolo,"Instrumento musical nacional de marimba tallado típico del municipio de San Bartolo, departamento de Totonicapán.",ARTESANIA
439,PINTURA_CUADRO_GT0808,Pintura Costumbrista Estilo San Bartolo,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de San Bartolo, departamento de Totonicapán.",ARTES_VISUALES
440,CESTERIA_CANASTA_GT0808,Canasta de Mimbre Estilo San Bartolo,"Canastas y artículos de fibra natural tejida típico del municipio de San Bartolo, departamento de Totonicapán.",ARTESANIA
441,TEXTIL_HUIPIL_GT0901,Huipil Tradicional Estilo Quetzaltenango,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Quetzaltenango, departamento de Quetzaltenango.",ARTESANIA
442,TEXTIL_CORTE_GT0901,Corte Jaspeado Estilo Quetzaltenango,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Quetzaltenango, departamento de Quetzaltenango.",ARTESANIA
443,TEXTIL_FAJA_GT0901,Faja Artesanal Estilo Quetzaltenango,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Quetzaltenango, departamento de Quetzaltenango.",ARTESANIA
444,CERAMICA_BARRO_GT0901,Cerámica de Barro Estilo Quetzaltenango,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Quetzaltenango, departamento de Quetzaltenango.",ARTESANIA
445,MADERA_MASCARA_GT0901,Máscara de Madera Estilo Quetzaltenango,"Máscara tallada a mano para danzas folklóricas típico del municipio de Quetzaltenango, departamento de Quetzaltenango.",ARTESANIA
446,MADERA_JUGUETE_GT0901,Juguete de Madera Estilo Quetzaltenango,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Quetzaltenango, departamento de Quetzaltenango.",ARTESANIA
447,JADE_TALLADO_GT0901,Jade Tallado Estilo Quetzaltenango,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Quetzaltenango, departamento de Quetzaltenango.",ARTESANIA
448,MUSICA_MARIMBA_GT0901,Marimba de Madera Estilo Quetzaltenango,"Instrumento musical nacional de marimba tallado típico del municipio de Quetzaltenango, departamento de Quetzaltenango.",ARTESANIA
449,PINTURA_CUADRO_GT0901,Pintura Costumbrista Estilo Quetzaltenango,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Quetzaltenango, departamento de Quetzaltenango.",ARTES_VISUALES
450,CESTERIA_CANASTA_GT0901,Canasta de Mimbre Estilo Quetzaltenango,"Canastas y artículos de fibra natural tejida típico del municipio de Quetzaltenango, departamento de Quetzaltenango.",ARTESANIA
451,TEXTIL_HUIPIL_GT0902,Huipil Tradicional Estilo Salcajá,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Salcajá, departamento de Quetzaltenango.",ARTESANIA
452,TEXTIL_CORTE_GT0902,Corte Jaspeado Estilo Salcajá,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Salcajá, departamento de Quetzaltenango.",ARTESANIA
453,TEXTIL_FAJA_GT0902,Faja Artesanal Estilo Salcajá,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Salcajá, departamento de Quetzaltenango.",ARTESANIA
454,CERAMICA_BARRO_GT0902,Cerámica de Barro Estilo Salcajá,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Salcajá, departamento de Quetzaltenango.",ARTESANIA
455,MADERA_MASCARA_GT0902,Máscara de Madera Estilo Salcajá,"Máscara tallada a mano para danzas folklóricas típico del municipio de Salcajá, departamento de Quetzaltenango.",ARTESANIA
456,MADERA_JUGUETE_GT0902,Juguete de Madera Estilo Salcajá,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Salcajá, departamento de Quetzaltenango.",ARTESANIA
457,JADE_TALLADO_GT0902,Jade Tallado Estilo Salcajá,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Salcajá, departamento de Quetzaltenango.",ARTESANIA
458,MUSICA_MARIMBA_GT0902,Marimba de Madera Estilo Salcajá,"Instrumento musical nacional de marimba tallado típico del municipio de Salcajá, departamento de Quetzaltenango.",ARTESANIA
459,PINTURA_CUADRO_GT0902,Pintura Costumbrista Estilo Salcajá,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Salcajá, departamento de Quetzaltenango.",ARTES_VISUALES
460,CESTERIA_CANASTA_GT0902,Canasta de Mimbre Estilo Salcajá,"Canastas y artículos de fibra natural tejida típico del municipio de Salcajá, departamento de Quetzaltenango.",ARTESANIA
461,TEXTIL_HUIPIL_GT0903,Huipil Tradicional Estilo Olintepeque,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Olintepeque, departamento de Quetzaltenango.",ARTESANIA
462,TEXTIL_CORTE_GT0903,Corte Jaspeado Estilo Olintepeque,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Olintepeque, departamento de Quetzaltenango.",ARTESANIA
463,TEXTIL_FAJA_GT0903,Faja Artesanal Estilo Olintepeque,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Olintepeque, departamento de Quetzaltenango.",ARTESANIA
464,CERAMICA_BARRO_GT0903,Cerámica de Barro Estilo Olintepeque,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Olintepeque, departamento de Quetzaltenango.",ARTESANIA
465,MADERA_MASCARA_GT0903,Máscara de Madera Estilo Olintepeque,"Máscara tallada a mano para danzas folklóricas típico del municipio de Olintepeque, departamento de Quetzaltenango.",ARTESANIA
466,MADERA_JUGUETE_GT0903,Juguete de Madera Estilo Olintepeque,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Olintepeque, departamento de Quetzaltenango.",ARTESANIA
467,JADE_TALLADO_GT0903,Jade Tallado Estilo Olintepeque,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Olintepeque, departamento de Quetzaltenango.",ARTESANIA
468,MUSICA_MARIMBA_GT0903,Marimba de Madera Estilo Olintepeque,"Instrumento musical nacional de marimba tallado típico del municipio de Olintepeque, departamento de Quetzaltenango.",ARTESANIA
469,PINTURA_CUADRO_GT0903,Pintura Costumbrista Estilo Olintepeque,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Olintepeque, departamento de Quetzaltenango.",ARTES_VISUALES
