núm_corre,año_ocu,mes_ocu,día_ocu,día_sem_ocu,hora_ocu,g_hora,g_hora_mañ.tar.noch,área_geo_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_60ymás,g_edad_80ymás,edad_quinquenales,delito_com,g_delitos
710,2023,Enero,7,Sábado,17,12:00 a 17:59,12:00 a 17:59,Rural,Santa Rosa,Taxisco,Ignorada,Mujer,22,20-24,20-24,20 - 24,Otras causas,Otras causas
711,2023,Enero,7,Sábado,18,18:00 a 23:59,18:00 a 23:59,Rural,Santa Rosa,Chiquimulilla,Ignorada,Hombre,62,60 y más,60-64,60 - 64,Otras causas,Otras causas
712,2023,Enero,7,Sábado,0,00:00 a 05:59,00:00 a 11:59,Rural,Suchitepéquez,Santo Domingo Suchitepéquez,Ignorada,Hombre,32,30-34,30-34,30 - 34,Ebriedad y escándalo,Otras causas
713,2023,Enero,7,Sábado,23,18:00 a 23:59,18:00 a 23:59,Urbano,Suchitepéquez,Chicacao,Ignorada,Hombre,31,30-34,30-34,30 - 34,Otras causas,Otras causas
714,2023,Enero,7,Sábado,23,18:00 a 23:59,18:00 a 23:59,Urbano,Suchitepéquez,Chicacao,Ignorada,Hombre,23,20-24,20-24,20 - 24,Otras causas,Otras causas
715,2023,Enero,7,Sábado,13,12:00 a 17:59,12:00 a 17:59,Rural,Suchitepéquez,Mazatenango,Ignorada,Hombre,30,30-34,30-34,30 - 34,Ebriedad y escándalo,Otras causas
716,2023,Enero,7,Sábado,13,12:00 a 17:59,12:00 a 17:59,Rural,Suchitepéquez,Mazatenango,Ignorada,Hombre,38,35-39,35-39,35 - 39,Ebriedad y escándalo,Otras causas
717,2023,Enero,7,Sábado,10,06:00 a 11:59,00:00 a 11:59,Rural,Retalhuleu,Santa Cruz Muluá,Ignorada,Hombre,29,25-29,25-29,25 - 29,Ebriedad y escándalo,Otras causas
718,2023,Enero,7,Sábado,12,12:00 a 17:59,12:00 a 17:59,Rural,Retalhuleu,Retalhuleu,Ignorada,Hombre,71,60 y más,70-74,70 - 74,Orden de captura,Otras causas
719,2023,Enero,7,Sábado,15,12:00 a 17:59,12:00 a 17:59,Rural,Retalhuleu,Champerico,Ignorada,Hombre,46,45-49,45-49,45 - 49,Otras causas,Otras causas
720,2023,Enero,7,Sábado,15,12:00 a 17:59,12:00 a 17:59,Rural,Retalhuleu,Retalhuleu,Ignorada,Hombre,28,25-29,25-29,25 - 29,Otras causas,Otras causas
721,2023,Enero,7,Sábado,15,12:00 a 17:59,12:00 a 17:59,Rural,Retalhuleu,Retalhuleu,Ignorada,Hombre,24,20-24,20-24,20 - 24,Otras causas,Otras causas
722,2023,Enero,7,Sábado,17,12:00 a 17:59,12:00 a 17:59,Rural,Retalhuleu,San Sebastián,Ignorada,Hombre,44,40-44,40-44,40 - 44,Ebriedad y escándalo,Otras causas
723,2023,Enero,7,Sábado,17,12:00 a 17:59,12:00 a 17:59,Rural,Retalhuleu,Nuevo San Carlos,Ignorada,Hombre,35,35-39,35-39,35 - 39,Orden de captura,Otras causas
724,2023,Enero,7,Sábado,17,12:00 a 17:59,12:00 a 17:59,Rural,Retalhuleu,Nuevo San Carlos,Ignorada,Mujer,28,25-29,25-29,25 - 29,Otras causas,Otras causas
725,2023,Enero,7,Sábado,22,18:00 a 23:59,18:00 a 23:59,Rural,Retalhuleu,Retalhuleu,Ignorada,Hombre,16,15-19,15-19,15 - 19,Otras causas,Otras causas
726,2023,Enero,7,Sábado,23,18:00 a 23:59,18:00 a 23:59,Rural,Retalhuleu,Champerico,Ignorada,Hombre,44,40-44,40-44,40 - 44,Otras causas,Otras causas
727,2023,Enero,7,Sábado,13,12:00 a 17:59,12:00 a 17:59,Urbano,Quetzaltenango,Quetzaltenango,Ignorada,Mujer,31,30-34,30-34,30 - 34,Orden de captura,Otras causas
728,2023,Enero,7,Sábado,13,12:00 a 17:59,12:00 a 17:59,Urbano,Quetzaltenango,Quetzaltenango,Ignorada,Hombre,24,20-24,20-24,20 - 24,Orden de captura,Otras causas
729,2023,Enero,7,Sábado,1,00:00 a 05:59,00:00 a 11:59,Rural,Quetzaltenango,Coatepeque,Ignorada,Hombre,26,25-29,25-29,25 - 29,Otras causas,Otras causas
730,2023,Enero,7,Sábado,8,06:00 a 11:59,00:00 a 11:59,Urbano,Quetzaltenango,Coatepeque,Ignorada,Mujer,34,30-34,30-34,30 - 34,Otras causas,Otras causas
731,2023,Enero,7,Sábado,10,06:00 a 11:59,00:00 a 11:59,Urbano,Quetzaltenango,Coatepeque,Ignorada,Hombre,29,25-29,25-29,25 - 29,Tenencia de droga,Otras causas
732,2023,Enero,7,Sábado,15,12:00 a 17:59,12:00 a 17:59,Urbano,Quetzaltenango,Quetzaltenango,Ignorada,Hombre,42,40-44,40-44,40 - 44,Orden de captura,Otras causas
733,2023,Enero,7,Sábado,16,12:00 a 17:59,12:00 a 17:59,Rural,Quetzaltenango,Cantel,Ignorada,Hombre,36,35-39,35-39,35 - 39,Otras causas,Otras causas
734,2023,Enero,7,Sábado,17,12:00 a 17:59,12:00 a 17:59,Urbano,Quetzaltenango,Coatepeque,Ignorada,Hombre,25,25-29,25-29,25 - 29,Tenencia de droga,Otras causas
735,2023,Enero,7,Sábado,20,18:00 a 23:59,18:00 a 23:59,Urbano,Quetzaltenango,Coatepeque,Ignorada,Hombre,28,25-29,25-29,25 - 29,Otras causas,Otras causas
736,2023,Enero,7,Sábado,11,06:00 a 11:59,00:00 a 11:59,Rural,Quetzaltenango,Colomba,Ignorada,Hombre,20,20-24,20-24,20 - 24,Delitos forestales,Otras causas
737,2023,Enero,7,Sábado,21,18:00 a 23:59,18:00 a 23:59,Urbano,Quetzaltenango,Quetzaltenango,Ignorada,Hombre,36,35-39,35-39,35 - 39,Otras causas,Otras causas
738,2023,Enero,7,Sábado,0,00:00 a 05:59,00:00 a 11:59,Rural,San Marcos,Nuevo Progreso,Ignorada,Hombre,45,45-49,45-49,45 - 49,Ebriedad y escándalo,Otras causas
739,2023,Enero,7,Sábado,0,00:00 a 05:59,00:00 a 11:59,Rural,San Marcos,Tacaná,Ignorada,Hombre,29,25-29,25-29,25 - 29,Ebriedad y escándalo,Otras causas
740,2023,Enero,7,Sábado,21,18:00 a 23:59,18:00 a 23:59,Rural,Huehuetenango,Colotenango,Ignorada,Hombre,26,25-29,25-29,25 - 29,Ebriedad y escándalo,Otras causas
741,2023,Enero,7,Sábado,10,06:00 a 11:59,00:00 a 11:59,Rural,Alta Verapaz,San Pedro Carchá,Ignorada,Hombre,58,55-59,55-59,55 - 59,Orden de captura,Otras causas
742,2023,Enero,7,Sábado,10,06:00 a 11:59,00:00 a 11:59,Rural,Alta Verapaz,Chisec,Ignorada,Hombre,28,25-29,25-29,25 - 29,Otras causas,Otras causas
743,2023,Enero,7,Sábado,15,12:00 a 17:59,12:00 a 17:59,Rural,Alta Verapaz,Santa Cruz Verapaz,Ignorada,Hombre,38,35-39,35-39,35 - 39,Orden de captura,Otras causas
744,2023,Enero,7,Sábado,15,12:00 a 17:59,12:00 a 17:59,Rural,Alta Verapaz,Santa Catarina La Tinta,Ignorada,Hombre,20,20-24,20-24,20 - 24,Ebriedad y escándalo,Otras causas
745,2023,Enero,7,Sábado,19,18:00 a 23:59,18:00 a 23:59,Rural,Alta Verapaz,Santa Cruz Verapaz,Ignorada,Hombre,61,60 y más,60-64,60 - 64,Otras causas,Otras causas
746,2023,Enero,7,Sábado,19,18:00 a 23:59,18:00 a 23:59,Rural,Alta Verapaz,Santa Cruz Verapaz,Ignorada,Hombre,28,25-29,25-29,25 - 29,Otras causas,Otras causas
747,2023,Enero,7,Sábado,22,18:00 a 23:59,18:00 a 23:59,Rural,Alta Verapaz,Cobán,Ignorada,Hombre,22,20-24,20-24,20 - 24,Ebriedad y escándalo,Otras causas
748,2023,Enero,7,Sábado,21,18:00 a 23:59,18:00 a 23:59,Rural,Alta Verapaz,San Cristóbal Verapaz,Ignorada,Hombre,29,25-29,25-29,25 - 29,Portación ilegal arma de fuego,Otras causas
749,2023,Enero,7,Sábado,2,00:00 a 05:59,00:00 a 11:59,Rural,Alta Verapaz,Cobán,Ignorada,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Otras causas,Otras causas
750,2023,Enero,7,Sábado,2,00:00 a 05:59,00:00 a 11:59,Rural,Alta Verapaz,Cobán,Ignorada,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Otras causas,Otras causas
751,2023,Enero,7,Sábado,2,00:00 a 05:59,00:00 a 11:59,Rural,Alta Verapaz,Cobán,Ignorada,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Otras causas,Otras causas
752,2023,Enero,7,Sábado,16,12:00 a 17:59,12:00 a 17:59,Rural,Baja Verapaz,San Jerónimo,Ignorada,Hombre,51,50-54,50-54,50 - 54,Orden de captura,Otras causas
753,2023,Enero,7,Sábado,20,18:00 a 23:59,18:00 a 23:59,Rural,Baja Verapaz,El Chol,Ignorada,Hombre,39,35-39,35-39,35 - 39,Ebriedad y escándalo,Otras causas
754,2023,Enero,7,Sábado,21,18:00 a 23:59,18:00 a 23:59,Rural,Baja Verapaz,Rabinal,Ignorada,Hombre,28,25-29,25-29,25 - 29,Ebriedad y escándalo,Otras causas
755,2023,Enero,7,Sábado,15,12:00 a 17:59,12:00 a 17:59,Rural,El Progreso,Sanarate,Ignorada,Hombre,45,45-49,45-49,45 - 49,Orden de captura,Otras causas
756,2023,Enero,7,Sábado,19,18:00 a 23:59,18:00 a 23:59,Rural,El Progreso,San Cristóbal Acasaguastlán,Ignorada,Hombre,42,40-44,40-44,40 - 44,Orden de captura,Otras causas
757,2023,Enero,7,Sábado,0,00:00 a 05:59,00:00 a 11:59,Rural,Izabal,Morales,Ignorada,Hombre,27,25-29,25-29,25 - 29,Robo a comercios,Contra el patrimonio
758,2023,Enero,7,Sábado,12,12:00 a 17:59,12:00 a 17:59,Rural,Izabal,Puerto Barrios,Ignorada,Mujer,Ignorada,Ignorado,Ignorado,Ignorado,Orden de captura,Otras causas
759,2023,Enero,7,Sábado,21,18:00 a 23:59,18:00 a 23:59,Rural,Izabal,Morales,Ignorada,Mujer,25,25-29,25-29,25 - 29,Orden de captura,Otras causas
760,2023,Enero,7,Sábado,19,18:00 a 23:59,18:00 a 23:59,Rural,Izabal,Livingston,Ignorada,Hombre,32,30-34,30-34,30 - 34,Otras causas,Otras causas
761,2023,Enero,7,Sábado,15,12:00 a 17:59,12:00 a 17:59,Rural,Izabal,Puerto Barrios,Ignorada,Hombre,33,30-34,30-34,30 - 34,Orden de captura,Otras causas
762,2023,Enero,7,Sábado,19,18:00 a 23:59,18:00 a 23:59,Rural,Izabal,Puerto Barrios,Ignorada,Hombre,40,40-44,40-44,40 - 44,Orden de captura,Otras causas
763,2023,Enero,7,Sábado,11,06:00 a 11:59,00:00 a 11:59,Rural,Izabal,Morales,Ignorada,Hombre,41,40-44,40-44,40 - 44,Robo de motocicletas,Contra el patrimonio
764,2023,Enero,7,Sábado,4,00:00 a 05:59,00:00 a 11:59,Rural,Petén,San Francisco,Ignorada,Hombre,30,30-34,30-34,30 - 34,Orden de captura,Otras causas
765,2023,Enero,7,Sábado,5,00:00 a 05:59,00:00 a 11:59,Rural,Petén,Sayaxché,Ignorada,Hombre,45,45-49,45-49,45 - 49,Allanamiento de morada,Otras causas
766,2023,Enero,7,Sábado,15,12:00 a 17:59,12:00 a 17:59,Rural,Petén,La Libertad,Ignorada,Hombre,42,40-44,40-44,40 - 44,Robo a comercios,Contra el patrimonio
767,2023,Enero,7,Sábado,21,18:00 a 23:59,18:00 a 23:59,Rural,Petén,San José,Ignorada,Hombre,23,20-24,20-24,20 - 24,Otras causas,Otras causas
768,2023,Enero,7,Sábado,14,12:00 a 17:59,12:00 a 17:59,Rural,Quiché,Ixcán,Ignorada,Hombre,24,20-24,20-24,20 - 24,Otras causas,Otras causas
769,2023,Enero,7,Sábado,10,06:00 a 11:59,00:00 a 11:59,Rural,Quiché,Santa María Nebaj,Ignorada,Hombre,54,50-54,50-54,50 - 54,Orden de captura,Otras causas
770,2023,Enero,7,Sábado,23,18:00 a 23:59,18:00 a 23:59,Rural,Quiché,Ixcán,Ignorada,Hombre,33,30-34,30-34,30 - 34,Otras causas,Otras causas
771,2023,Enero,7,Sábado,23,18:00 a 23:59,18:00 a 23:59,Rural,Quiché,Ixcán,Ignorada,Hombre,19,15-19,15-19,15 - 19,Otras causas,Otras causas
772,2023,Enero,7,Sábado,0,00:00 a 05:59,00:00 a 11:59,Rural,Sololá,Panajachel,Ignorada,Hombre,45,45-49,45-49,45 - 49,Otras causas,Otras causas
773,2023,Enero,7,Sábado,16,12:00 a 17:59,12:00 a 17:59,Rural,Sololá,Panajachel,Ignorada,Hombre,40,40-44,40-44,40 - 44,Otras causas,Otras causas
774,2023,Enero,7,Sábado,22,18:00 a 23:59,18:00 a 23:59,Urbano,Sololá,Sololá,Ignorada,Hombre,50,50-54,50-54,50 - 54,Ebriedad y escándalo,Otras causas
775,2023,Enero,7,Sábado,11,06:00 a 11:59,00:00 a 11:59,Rural,Chimaltenango,Chimaltenango,Ignorada,Hombre,38,35-39,35-39,35 - 39,Orden de captura,Otras causas
776,2023,Enero,7,Sábado,11,06:00 a 11:59,00:00 a 11:59,Urbano,Chimaltenango,Patzún,Ignorada,Hombre,35,35-39,35-39,35 - 39,Orden de captura,Otras causas
777,2023,Enero,7,Sábado,6,06:00 a 11:59,00:00 a 11:59,Rural,Chimaltenango,San Andrés Itzapa,Ignorada,Hombre,29,25-29,25-29,25 - 29,Daños,Otras causas
778,2023,Enero,7,Sábado,19,18:00 a 23:59,18:00 a 23:59,Rural,Chimaltenango,Tecpán Guatemala,Ignorada,Hombre,35,35-39,35-39,35 - 39,Otras causas,Otras causas
779,2023,Enero,7,Sábado,17,12:00 a 17:59,12:00 a 17:59,Rural,Chimaltenango,Chimaltenango,Ignorada,Hombre,37,35-39,35-39,35 - 39,Otras causas,Otras causas
780,2023,Enero,7,Sábado,19,18:00 a 23:59,18:00 a 23:59,Rural,Sacatepéquez,Ciudad Vieja,Ignorada,Mujer,35,35-39,35-39,35 - 39,Orden de captura,Otras causas
781,2023,Enero,7,Sábado,2,00:00 a 05:59,00:00 a 11:59,Rural,Sacatepéquez,Antigua Guatemala,Ignorada,Hombre,26,25-29,25-29,25 - 29,Otras causas,Otras causas
782,2023,Enero,7,Sábado,15,12:00 a 17:59,12:00 a 17:59,Rural,Sacatepéquez,Antigua Guatemala,Ignorada,Mujer,56,55-59,55-59,55 - 59,Ebriedad y escándalo,Otras causas
783,2023,Enero,7,Sábado,21,18:00 a 23:59,18:00 a 23:59,Rural,Sacatepéquez,Antigua Guatemala,Ignorada,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ebriedad y escándalo,Otras causas
784,2023,Enero,7,Sábado,21,18:00 a 23:59,18:00 a 23:59,Rural,Sacatepéquez,Antigua Guatemala,Ignorada,Hombre,23,20-24,20-24,20 - 24,Riña,Otras causas
785,2023,Enero,7,Sábado,21,18:00 a 23:59,18:00 a 23:59,Rural,Sacatepéquez,Antigua Guatemala,Ignorada,Hombre,35,35-39,35-39,35 - 39,Riña,Otras causas
786,2023,Enero,7,Sábado,23,18:00 a 23:59,18:00 a 23:59,Rural,Sacatepéquez,Ciudad Vieja,Ignorada,Hombre,20,20-24,20-24,20 - 24,Otras causas,Otras causas
787,2023,Enero,8,Domingo,19,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Guatemala,1,Hombre,24,20-24,20-24,20 - 24,Portación ilegal arma de fuego,Otras causas
788,2023,Enero,8,Domingo,15,12:00 a 17:59,12:00 a 17:59,Urbano,Guatemala,Guatemala,1,Hombre,54,50-54,50-54,50 - 54,Tráfico de droga,Otras causas
789,2023,Enero,8,Domingo,11,06:00 a 11:59,00:00 a 11:59,Rural,Guatemala,San Pedro Ayampuc,Ignorada,Hombre,22,20-24,20-24,20 - 24,Extorsión,Extorsión
790,2023,Enero,8,Domingo,11,06:00 a 11:59,00:00 a 11:59,Rural,Guatemala,San Pedro Ayampuc,Ignorada,Hombre,17,15-19,15-19,15 - 19,Extorsión,Extorsión
791,2023,Enero,8,Domingo,17,12:00 a 17:59,12:00 a 17:59,Urbano,Guatemala,Guatemala,18,Hombre,28,25-29,25-29,25 - 29,Otras causas,Otras causas
792,2023,Enero,8,Domingo,17,12:00 a 17:59,12:00 a 17:59,Urbano,Guatemala,Guatemala,18,Hombre,24,20-24,20-24,20 - 24,Otras causas,Otras causas
793,2023,Enero,8,Domingo,21,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Guatemala,18,Hombre,47,45-49,45-49,45 - 49,Otras causas,Otras causas
794,2023,Enero,8,Domingo,22,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Guatemala,18,Hombre,38,35-39,35-39,35 - 39,Otras causas,Otras causas
795,2023,Enero,8,Domingo,0,00:00 a 05:59,00:00 a 11:59,Urbano,Guatemala,Fraijanes,Ignorada,Hombre,27,25-29,25-29,25 - 29,Otras causas,Otras causas
796,2023,Enero,8,Domingo,0,00:00 a 05:59,00:00 a 11:59,Urbano,Guatemala,Fraijanes,Ignorada,Hombre,24,20-24,20-24,20 - 24,Otras causas,Otras causas
797,2023,Enero,8,Domingo,13,12:00 a 17:59,12:00 a 17:59,Urbano,Guatemala,Guatemala,10,Hombre,63,60 y más,60-64,60 - 64,Ebriedad y escándalo,Otras causas
798,2023,Enero,8,Domingo,20,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Fraijanes,Ignorada,Hombre,27,25-29,25-29,25 - 29,Otras causas,Otras causas
799,2023,Enero,8,Domingo,20,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Fraijanes,Ignorada,Hombre,30,30-34,30-34,30 - 34,Otras causas,Otras causas
800,2023,Enero,8,Domingo,21,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Guatemala,13,Hombre,27,25-29,25-29,25 - 29,Otras causas,Otras causas
801,2023,Enero,8,Domingo,22,18:00 a 23:59,18:00 a 23:59,Rural,Guatemala,Fraijanes,Ignorada,Hombre,32,30-34,30-34,30 - 34,Otras causas,Otras causas
802,2023,Enero,8,Domingo,14,12:00 a 17:59,12:00 a 17:59,Urbano,Guatemala,Fraijanes,Ignorada,Hombre,29,25-29,25-29,25 - 29,Orden de captura,Otras causas
803,2023,Enero,8,Domingo,12,12:00 a 17:59,12:00 a 17:59,Urbano,Guatemala,Guatemala,12,Hombre,21,20-24,20-24,20 - 24,Orden de captura,Otras causas
804,2023,Enero,8,Domingo,17,12:00 a 17:59,12:00 a 17:59,Urbano,Guatemala,Guatemala,7,Hombre,27,25-29,25-29,25 - 29,Ebriedad y escándalo,Otras causas
805,2023,Enero,8,Domingo,19,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Guatemala,7,Hombre,23,20-24,20-24,20 - 24,Ebriedad y escándalo,Otras causas
806,2023,Enero,8,Domingo,20,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Guatemala,12,Hombre,23,20-24,20-24,20 - 24,Otras causas,Otras causas
807,2023,Enero,8,Domingo,19,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Guatemala,7,Hombre,44,40-44,40-44,40 - 44,Otras causas,Otras causas
808,2023,Enero,8,Domingo,18,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Guatemala,12,Hombre,16,15-19,15-19,15 - 19,Tenencia de droga,Otras causas
809,2023,Enero,8,Domingo,18,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Guatemala,12,Hombre,17,15-19,15-19,15 - 19,Tenencia de droga,Otras causas
810,2023,Enero,8,Domingo,18,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Guatemala,12,Hombre,30,30-34,30-34,30 - 34,Otras causas,Otras causas
811,2023,Enero,8,Domingo,16,12:00 a 17:59,12:00 a 17:59,Rural,Guatemala,Villa Canales,Ignorada,Hombre,36,35-39,35-39,35 - 39,Otras causas,Otras causas
812,2023,Enero,8,Domingo,17,12:00 a 17:59,12:00 a 17:59,Urbano,Guatemala,Villa Nueva,Ignorada,Hombre,25,25-29,25-29,25 - 29,Ebriedad y escándalo,Otras causas
813,2023,Enero,8,Domingo,15,12:00 a 17:59,12:00 a 17:59,Urbano,Guatemala,Petapa,Ignorada,Hombre,30,30-34,30-34,30 - 34,Lesiones por arma de fuego,Lesiones
814,2023,Enero,8,Domingo,19,18:00 a 23:59,18:00 a 23:59,Rural,Guatemala,Amatitlán,Ignorada,Hombre,33,30-34,30-34,30 - 34,Otras causas,Otras causas
815,2023,Enero,8,Domingo,7,06:00 a 11:59,00:00 a 11:59,Urbano,Guatemala,Petapa,Ignorada,Hombre,35,35-39,35-39,35 - 39,Orden de captura,Otras causas
816,2023,Enero,8,Domingo,18,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Villa Nueva,Ignorada,Hombre,20,20-24,20-24,20 - 24,Extorsión,Extorsión
817,2023,Enero,8,Domingo,2,00:00 a 05:59,00:00 a 11:59,Urbano,Guatemala,Mixco,Ignorada,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Otras causas,Otras causas
818,2023,Enero,8,Domingo,1,00:00 a 05:59,00:00 a 11:59,Urbano,Guatemala,Mixco,Ignorada,Hombre,21,20-24,20-24,20 - 24,Otras causas,Otras causas
819,2023,Enero,8,Domingo,3,00:00 a 05:59,00:00 a 11:59,Urbano,Guatemala,Mixco,Ignorada,Hombre,21,20-24,20-24,20 - 24,Otras causas,Otras causas
820,2023,Enero,8,Domingo,3,00:00 a 05:59,00:00 a 11:59,Urbano,Guatemala,Mixco,Ignorada,Hombre,21,20-24,20-24,20 - 24,Otras causas,Otras causas
821,2023,Enero,8,Domingo,3,00:00 a 05:59,00:00 a 11:59,Urbano,Guatemala,Mixco,Ignorada,Hombre,23,20-24,20-24,20 - 24,Otras causas,Otras causas
822,2023,Enero,8,Domingo,3,00:00 a 05:59,00:00 a 11:59,Urbano,Guatemala,Mixco,Ignorada,Hombre,21,20-24,20-24,20 - 24,Otras causas,Otras causas
823,2023,Enero,8,Domingo,17,12:00 a 17:59,12:00 a 17:59,Urbano,Guatemala,Mixco,Ignorada,Hombre,39,35-39,35-39,35 - 39,Orden de captura,Otras causas
824,2023,Enero,8,Domingo,18,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Mixco,Ignorada,Hombre,39,35-39,35-39,35 - 39,Orden de captura,Otras causas
825,2023,Enero,8,Domingo,17,12:00 a 17:59,12:00 a 17:59,Urbano,Guatemala,Mixco,Ignorada,Hombre,30,30-34,30-34,30 - 34,Ebriedad y escándalo,Otras causas
826,2023,Enero,8,Domingo,21,18:00 a 23:59,18:00 a 23:59,Urbano,Guatemala,Mixco,Ignorada,Hombre,19,15-19,15-19,15 - 19,Ebriedad y escándalo,Otras causas
827,2023,Enero,8,Domingo,13,12:00 a 17:59,12:00 a 17:59,Urbano,Chiquimula,Chiquimula,Ignorada,Hombre,38,35-39,35-39,35 - 39,Orden de captura,Otras causas
828,2023,Enero,8,Domingo,17,12:00 a 17:59,12:00 a 17:59,Rural,Chiquimula,Quezaltepeque,Ignorada,Hombre,22,20-24,20-24,20 - 24,Otras causas,Otras causas
829,2023,Enero,8,Domingo,17,12:00 a 17:59,12:00 a 17:59,Rural,Chiquimula,Quezaltepeque,Ignorada,Hombre,22,20-24,20-24,20 - 24,Otras causas,Otras causas
830,2023,Enero,8,Domingo,17,12:00 a 17:59,12:00 a 17:59,Rural,Zacapa,Zacapa,Ignorada,Hombre,40,40-44,40-44,40 - 44,Orden de captura,Otras causas
831,2023,Enero,8,Domingo,19,18:00 a 23:59,18:00 a 23:59,Rural,Zacapa,Río Hondo,Ignorada,Hombre,39,35-39,35-39,35 - 39,Otras causas,Otras causas
832,2023,Enero,8,Domingo,19,18:00 a 23:59,18:00 a 23:59,Rural,Zacapa,Río Hondo,Ignorada,Hombre,32,30-34,30-34,30 - 34,Otras causas,Otras causas
833,2023,Enero,8,Domingo,22,18:00 a 23:59,18:00 a 23:59,Rural,Zacapa,Estanzuela,Ignorada,Hombre,33,30-34,30-34,30 - 34,Portación ilegal arma de fuego,Otras causas
834,2023,Enero,8,Domingo,1,00:00 a 05:59,00:00 a 11:59,Rural,Escuintla,Masagua,Ignorada,Hombre,42,40-44,40-44,40 - 44,Otras causas,Otras causas
835,2023,Enero,8,Domingo,1,00:00 a 05:59,00:00 a 11:59,Rural,Escuintla,San José,Ignorada,Hombre,24,20-24,20-24,20 - 24,Otras causas,Otras causas
836,2023,Enero,8,Domingo,1,00:00 a 05:59,00:00 a 11:59,Rural,Escuintla,San José,Ignorada,Hombre,40,40-44,40-44,40 - 44,Otras causas,Otras causas
837,2023,Enero,8,Domingo,1,00:00 a 05:59,00:00 a 11:59,Rural,Escuintla,San José,Ignorada,Hombre,35,35-39,35-39,35 - 39,Otras causas,Otras causas
838,2023,Enero,8,Domingo,1,00:00 a 05:59,00:00 a 11:59,Rural,Escuintla,Escuintla,Ignorada,Hombre,45,45-49,45-49,45 - 49,Otras causas,Otras causas
839,2023,Enero,8,Domingo,3,00:00 a 05:59,00:00 a 11:59,Rural,Escuintla,Siquinalá,Ignorada,Hombre,24,20-24,20-24,20 - 24,Otras causas,Otras causas
840,2023,Enero,8,Domingo,4,00:00 a 05:59,00:00 a 11:59,Rural,Escuintla,San José,Ignorada,Hombre,26,25-29,25-29,25 - 29,Otras causas,Otras causas
841,2023,Enero,8,Domingo,4,00:00 a 05:59,00:00 a 11:59,Rural,Escuintla,San José,Ignorada,Hombre,28,25-29,25-29,25 - 29,Otras causas,Otras causas
842,2023,Enero,8,Domingo,4,00:00 a 05:59,00:00 a 11:59,Rural,Escuintla,Escuintla,Ignorada,Hombre,35,35-39,35-39,35 - 39,Otras causas,Otras causas
843,2023,Enero,8,Domingo,5,00:00 a 05:59,00:00 a 11:59,Rural,Escuintla,San José,Ignorada,Hombre,26,25-29,25-29,25 - 29,Otras causas,Otras causas
844,2023,Enero,8,Domingo,5,00:00 a 05:59,00:00 a 11:59,Rural,Escuintla,San José,Ignorada,Hombre,20,20-24,20-24,20 - 24,Ebriedad y escándalo,Otras causas
845,2023,Enero,8,Domingo,11,06:00 a 11:59,00:00 a 11:59,Rural,Escuintla,Nueva Concepción,Ignorada,Hombre,35,35-39,35-39,35 - 39,Orden de captura,Otras causas
846,2023,Enero,8,Domingo,12,12:00 a 17:59,12:00 a 17:59,Rural,Escuintla,Guanagazapa,Ignorada,Hombre,38,35-39,35-39,35 - 39,Otras causas,Otras causas
847,2023,Enero,8,Domingo,17,12:00 a 17:59,12:00 a 17:59,Rural,Escuintla,San José,Ignorada,Hombre,58,55-59,55-59,55 - 59,Otras causas,Otras causas
848,2023,Enero,8,Domingo,19,18:00 a 23:59,18:00 a 23:59,Rural,Escuintla,Palín,Ignorada,Hombre,28,25-29,25-29,25 - 29,Ebriedad y escándalo,Otras causas
849,2023,Enero,8,Domingo,20,18:00 a 23:59,18:00 a 23:59,Rural,Escuintla,Iztapa,Ignorada,Hombre,22,20-24,20-24,20 - 24,Otras causas,Otras causas
850,2023,Enero,8,Domingo,20,18:00 a 23:59,18:00 a 23:59,Rural,Escuintla,Iztapa,Ignorada,Hombre,14,Menor de 15,Menor de 15,10 - 14,Otras causas,Otras causas
851,2023,Enero,8,Domingo,21,18:00 a 23:59,18:00 a 23:59,Rural,Escuintla,San José,Ignorada,Hombre,44,40-44,40-44,40 - 44,Ebriedad y escándalo,Otras causas
852,2023,Enero,8,Domingo,22,18:00 a 23:59,18:00 a 23:59,Rural,Escuintla,Escuintla,Ignorada,Hombre,34,30-34,30-34,30 - 34,Otras causas,Otras causas
